0.0701270103455, 1, 0.0
0.162352085114, 1, 0.0
0.170219182968, 1, 0.0
0.173141002655, 1, 0.0
0.182134151459, 1, 0.0
0.18785905838, 1, 0.0
0.192218065262, 1, 0.0
0.197249174118, 1, 0.0
0.219233989716, 1, 0.0
0.228917121887, 1, 0.0794836953282
0.23076915741, 1, 0.122282609344
0.233642101288, 1, 0.168138578534
0.240662097931, 1, 0.217051625252
0.245792150497, 1, 0.269021749496
0.258419036865, 1, 0.320991843939
0.263866186142, 1, 0.427989125252
0.269932031631, 1, 0.479959219694
0.276026010513, 1, 0.534986436367
0.282102108002, 1, 0.586956501007
0.293069124222, 1, 0.641983687878
0.300046205521, 1, 0.693953812122
0.301465988159, 1, 0.745923876762
0.307571172714, 1, 0.797894001007
0.312493085861, 1, 0.862092375755
0.318483114243, 1, 0.932404875755
0.324804067612, 1, 1.00883150101
0.330587148666, 1, 1.08831524849
0.336651086807, 1, 1.17085599899
0.34274315834, 1, 1.25645375252
0.348754167557, 1, 1.33899450302
0.354852199554, 1, 1.42459237576
0.360861063004, 1, 1.51324725151
0.3669090271, 1, 1.59884512424
0.374612092972, 1, 1.68444287777
0.37902712822, 1, 1.7700407505
0.38506603241, 1, 1.85563862324
0.391137123108, 1, 1.93817937374
0.39717912674, 1, 2.02072000504
0.40333199501, 1, 2.10326075554
0.409392118454, 1, 2.1919157505
0.415426015854, 1, 2.28668475151
0.422064065933, 1, 2.38756799698
0.42755317688, 1, 2.49150824547
0.433586120605, 1, 2.59850549698
0.439751148224, 1, 2.70855975151
0.445686101913, 1, 2.82167124748
0.451750993729, 1, 2.93172550201
0.457818984985, 1, 3.04177975655
0.463875055313, 1, 3.1518342495
0.469966173172, 1, 3.26188850403
0.476016044617, 1, 3.36888575554
0.482134103775, 1, 3.47588300705
0.498180150986, 1, 3.57982325554
0.510347127914, 1, 3.79076075554
0.546144008636, 1, 4.00475549698
0.572682142258, 1, 4.75373649597
0.572959184647, 1, 5.25815200806
0.579052209854, 1, 5.38043451309
0.585115194321, 1, 5.50271749496
0.591274023056, 1, 5.62194299698
0.597205162048, 1, 5.73811149597
0.634056091309, 1, 5.85427999496
0.655352115631, 1, 6.65523099899
0.657790184021, 1, 7.07404899597
0.663843154907, 1, 7.21161699295
0.669923067093, 1, 7.34612751007
0.675939083099, 1, 7.48063850403
0.681970119476, 1, 7.61209249496
0.688086986542, 1, 7.74048900604
0.694179058075, 1, 7.86888599396
0.700161218643, 1, 7.99728250504
0.70635008812, 1, 8.12567901611
0.712383031845, 1, 8.26019001007
0.718524217606, 1, 8.40387248993
